id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seats_Available
3665,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,DHANUNJAYA TRAVELS,A/C Sleeper (2+1),19:10,07h 50m,03:00,3.9,1000.0,25
3666,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,PRL BUS,NON A/C Sleeper (2+1),22:05,05h 55m,04:00,1.9,5000.0,36
3667,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,KNR TRAVELS,Non A/C Seater / Sleeper (2+1),22:00,06h 15m,04:15,3.7,450.0,35
3668,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,3.6,600.0,25
3669,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,OVR Travels,Non A/C Seater / Sleeper (2+1),21:20,06h 40m,04:00,3.6,3000.0,39
3670,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,OVR Travels,Non A/C Seater / Sleeper (2+1),21:20,06h 40m,04:00,3.6,3000.0,39
3671,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Deepna Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 00m,04:00,3.6,550.0,18
3672,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,VRCR Travels,VE A/C Sleeper (2+1),22:45,06h 05m,04:50,3.6,1199.0,30
3673,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,SREE LEKYAA TRAVELS,NON A/C Sleeper (2+1),21:40,05h 50m,03:30,3.5,1000.0,36
3674,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Sri Krishna Travels,A/C Sleeper (2+1),21:30,06h 15m,03:45,3.4,1000.0,25
3675,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Matangi Travels,Non A/C Seater / Sleeper (2+1),21:45,06h 40m,04:25,3.3,2850.0,39
3676,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Sri Vaari Travels,A/C Sleeper (2+1),20:40,04h 35m,01:15,3.3,2290.0,19
3677,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Sri Vaari Travels,A/C Sleeper (2+1),19:00,06h 00m,01:00,3.2,1700.0,21
3678,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,True Bus,Volvo Multi Axle B9R A/C Sleeper (2+1),17:00,06h 59m,23:59,3.2,4400.0,36
3679,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,True Bus,Volvo Multi Axle B9R A/C Sleeper (2+1),17:00,06h 59m,23:59,3.0,4400.0,36
3680,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Muneer Travels,Non A/C Seater / Sleeper (2+1),22:15,05h 30m,03:45,2.2,500.0,40
3681,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,DHANUNJAYA TRAVELS,A/C Sleeper (2+1),21:00,06h 00m,03:00,1.8,1000.0,36
3682,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Meghana Travels,A/C Sleeper (2+1),22:20,05h 55m,04:15,1.7,2850.0,9
3683,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Tranzindia Travels,Bharat Benz A/C Sleeper (2+1),21:45,05h 05m,02:50,0.0,1099.0,20
3684,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 351880,VENNELA (A.C. SLEEPER),00:40,05h 25m,06:05,4.7,737.0,16
3685,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3563,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:00,06h 15m,07:15,3.8,412.0,33
3686,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35266,VENNELA (A.C. SLEEPER),01:25,05h 24m,06:49,3.9,737.0,27
3687,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3590,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:45,06h 15m,08:00,4.5,412.0,33
3688,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3058,VENNELA (A.C. SLEEPER),02:20,05h 20m,07:40,2.9,781.0,13
3689,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3548,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:00,06h 20m,09:20,4.1,412.0,32
3690,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35197,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),03:10,05h 25m,08:35,4.7,633.0,45
3691,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35190,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),04:10,05h 20m,09:30,3.9,633.0,39
3692,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3558,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),04:20,05h 00m,09:20,4.6,683.0,1
3693,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35267,INDRA(A.C. Seater),04:40,05h 24m,10:04,3.6,538.0,21
3694,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3540,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:45,07h 20m,12:05,3.4,444.0,33
3695,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3586,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),05:10,05h 15m,10:25,4.6,683.0,32
3696,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35196,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:50,07h 00m,12:50,4.5,444.0,33
3697,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35062,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:55,06h 55m,12:50,3.8,444.0,4
3698,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35274,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),06:10,05h 24m,11:34,4.3,683.0,35
3699,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 23701,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:15,06h 15m,12:30,3.9,436.0,34
3700,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3592,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,07h 20m,14:20,4.2,444.0,32
3701,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3574,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),07:15,05h 39m,12:54,4.0,683.0,43
3702,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3822,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:50,06h 45m,14:35,3.5,469.0,34
3703,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9401,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,07h 50m,15:50,4.4,412.0,33
3704,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3572,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),08:05,05h 59m,14:04,4.0,683.0,47
3705,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3749,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:50,06h 55m,15:45,4.2,444.0,33
3706,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9357,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:15,07h 35m,16:50,2.5,412.0,34
3707,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 40569,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:40,07h 20m,17:00,3.2,446.0,34
3708,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3634,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),10:10,05h 50m,16:00,4.0,683.0,41
3709,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3598,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:35,07h 00m,17:35,3.0,444.0,32
3710,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35086,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),11:15,05h 45m,17:00,3.9,683.0,43
3711,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3580,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),12:15,05h 45m,18:00,3.9,683.0,45
3712,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 24256,INDRA(A.C. Seater),12:30,05h 30m,18:00,3.0,528.0,33
3713,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9319,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,06h 20m,19:20,3.5,412.0,33
3714,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3576,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:15,06h 15m,19:30,4.0,683.0,43
3715,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35154,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:40,06h 40m,20:20,3.1,444.0,33
3716,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 24291,INDRA(A.C. Seater),14:00,05h 00m,19:00,3.9,528.0,37
3717,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9363,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,06h 20m,20:20,2.8,412.0,32
3718,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3578,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),14:15,05h 45m,20:00,3.6,683.0,48
3719,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3722,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,06h 15m,20:45,3.0,412.0,33
3720,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3859,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),15:15,06h 10m,21:25,3.4,683.0,49
3721,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3356,NIGHT RIDER (SEATER CUM SLEEPER),15:45,07h 00m,22:45,3.4,639.0,37
3722,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3546,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),16:15,06h 15m,22:30,3.7,683.0,43
3723,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3500,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:20,08h 25m,00:45,2.5,469.0,32
3724,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3376,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,06h 30m,23:15,4.2,436.0,33
3725,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2561,INDRA(A.C. Seater),17:15,05h 30m,22:45,3.4,528.0,37
3726,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3358,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:20,07h 50m,01:10,3.9,469.0,27
3727,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3366,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:55,07h 50m,01:45,2.4,469.0,33
3728,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3360,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:25,07h 05m,01:30,2.6,720.0,43
3729,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2575,NIGHT RIDER (SEATER CUM SLEEPER),18:55,06h 20m,01:15,4.0,639.0,40
3730,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4916,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:25,06h 50m,02:15,3.4,469.0,33
3731,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2563,INDRA(A.C. Seater),19:30,05h 55m,01:25,3.3,528.0,34
3732,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2680,VENNELA (A.C. SLEEPER),19:45,06h 15m,02:00,4.2,839.0,21
3733,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2798,INDRA(A.C. Seater),19:55,06h 35m,02:30,3.3,567.0,37
3734,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2688,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,06h 45m,02:45,4.2,469.0,30
3735,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3622,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,07h 35m,03:35,4.3,412.0,34
3736,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4972,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10,07h 10m,03:20,4.2,469.0,29
3737,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2549,NIGHT RIDER (SEATER CUM SLEEPER),20:15,06h 00m,02:15,3.1,595.0,41
3738,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2573,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:25,06h 05m,02:30,3.3,720.0,43
3739,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4894,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:25,06h 35m,03:00,4.7,469.0,32
3740,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3971,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,07h 15m,03:45,3.9,475.0,34
3741,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 24262,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05h 30m,02:00,3.9,469.0,33
3742,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4898,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:35,06h 25m,03:00,2.9,469.0,33
3743,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4880,STAR LINER(NON-AC SLEEPER 2+1),20:40,06h 05m,02:45,3.9,607.0,33
3744,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2786,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,07h 05m,03:45,3.9,469.0,29
3745,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2678,NIGHT RIDER (SEATER CUM SLEEPER),20:40,06h 20m,03:00,3.5,639.0,33
3746,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3697,STAR LINER(NON-AC SLEEPER 2+1),20:45,07h 00m,03:45,3.9,622.0,22
3747,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 38202,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,07h 15m,04:15,4.4,480.0,34
3748,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,07h 15m,04:15,3.5,469.0,33
3749,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4351,STAR LINER(NON-AC SLEEPER 2+1),21:00,07h 00m,04:00,4.0,565.0,28
3750,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3544,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,06h 40m,03:40,4.1,446.0,32
3751,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 37801,INDRA(A.C. Seater),21:00,06h 45m,03:45,3.1,567.0,30
3752,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3969,INDRA(A.C. Seater),21:05,06h 10m,03:15,3.4,567.0,37
3753,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:05,06h 55m,04:00,3.9,720.0,41
3754,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4896,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:05,06h 25m,03:30,2.2,469.0,34
3755,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4900,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,07h 25m,04:40,3.6,469.0,29
3756,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3612,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,07h 30m,04:50,4.1,446.0,33
3757,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 95703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:25,06h 05m,03:30,3.3,452.0,26
3758,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3911,INDRA(A.C. Seater),21:30,06h 15m,03:45,4.1,500.0,39
3759,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4043,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06h 55m,04:25,3.8,480.0,28
3760,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4795,INDRA(A.C. Seater),21:30,06h 30m,04:00,3.2,581.0,32
3761,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3962,INDRA(A.C. Seater),21:30,06h 45m,04:15,3.7,567.0,37
3762,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35212,STAR LINER(NON-AC SLEEPER 2+1),21:35,06h 10m,03:45,3.9,607.0,27
3763,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3883,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,06h 30m,04:05,3.4,444.0,34
3764,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4353,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,06h 40m,04:15,3.9,469.0,33
3765,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4823,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,06h 10m,03:45,4.2,469.0,33
3766,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35064,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:38,06h 27m,04:05,3.0,444.0,34
3767,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35172,STAR LINER(NON-AC SLEEPER 2+1),21:40,07h 30m,05:10,3.9,607.0,27
3768,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4920,INDRA(A.C. Seater),21:40,06h 20m,04:00,3.7,567.0,19
3769,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4936,STAR LINER(NON-AC SLEEPER 2+1),21:45,06h 00m,03:45,2.9,607.0,23
3770,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4815,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,06h 30m,04:15,4.6,469.0,27
3771,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9652,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,07h 05m,04:50,3.9,444.0,34
3772,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9655,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:55,07h 10m,05:05,3.1,444.0,33
3773,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4996,INDRA(A.C. Seater),21:55,06h 20m,04:15,3.8,567.0,36
3774,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35136,INDRA(A.C. Seater),21:58,06h 02m,04:00,4.0,539.0,37
3775,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3917,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,06h 45m,04:45,4.2,444.0,33
3776,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3570,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,05h 49m,03:49,3.9,683.0,42
3777,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3618,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,07h 30m,05:30,4.5,469.0,36
3778,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4789,STAR LINER(NON-AC SLEEPER 2+1),22:05,06h 25m,04:30,4.8,607.0,47
3779,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4821,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,06h 20m,04:30,4.0,517.0,31
3780,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4355,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,07h 05m,05:15,4.0,469.0,27
3781,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3691,INDRA(A.C. Seater),22:10,06h 20m,04:30,4.3,567.0,32
3782,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4340,INDRA(A.C. Seater),22:10,06h 50m,05:00,3.3,567.0,28
3783,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4049,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,07h 20m,05:35,4.3,480.0,31
3784,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 49332,VENNELA (A.C. SLEEPER),22:20,06h 10m,04:30,3.9,781.0,23
3785,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3944,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:20,06h 25m,04:45,3.8,469.0,31
3786,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3582,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:25,06h 05m,04:30,4.3,685.0,45
3787,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3693,NIGHT RIDER (SEATER CUM SLEEPER),22:25,06h 35m,05:00,3.8,639.0,38
3788,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3695,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,06h 50m,05:20,3.8,469.0,29
3789,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3909,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,07h 05m,05:35,3.7,480.0,32
3790,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3824,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,06h 40m,05:10,3.4,469.0,32
3791,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3560,INDRA(A.C. Seater),22:30,05h 15m,03:45,4.0,567.0,36
3792,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9365,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,06h 30m,05:00,3.3,446.0,33
3793,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4791,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:40,06h 20m,05:00,4.3,720.0,45
